url,category,trust_level,notes
https://www.civil.tsinghua.edu.cn/heen/index.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.civil.tsinghua.edu.cn/heen/info/1159/1950.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.civil.tsinghua.edu.cn/index.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/about/awards,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/about/history,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/about/impact,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/about/leadership,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/about/mission,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/about/thought-leadership,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.frontiersin.org/journals/built-environment,开放论文,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/190/list.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/191/list.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/23413/list.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/23414/list.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/dxzc/list.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/main.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.hhu.edu.cn/xxjj_23318/list.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/index/council,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/index/detail/200,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/index/detail/234,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/index/detail/765,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/index/detail/98,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/index/rule,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.iahr.org/individual-member/register-one,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/siteindex,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/srep,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/srep.rss,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/srep/,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/srep/about,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/srep/announcements/engineering,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.nature.com/srep/highlights/top-articles,开放论文,medium,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/About.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/About/General_Information.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/Alumni.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/Faculty___Staff.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/Media.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/Research.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/index.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/en/info/1418/10419.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/index.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/news.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/xxgk.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/xxgk/lrld.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/xxgk/xqxc.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://www.tsinghua.edu.cn/xxgk/xxyg.htm,高校机构,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_1,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_10,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_2,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_3,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_4,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_6,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_7,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_8,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-16-8298-8_9,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/978-981-19-6313-1_7,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.1007/s40999-018-0313-0,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.16511/j.cnki.qhdxxb.2019.22.029,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.4028/www.scientific.net/amm.438-439.1347,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.4028/www.scientific.net/amm.470.802,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.4028/www.scientific.net/amm.513-517.20,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.4028/www.scientific.net/amm.584-586.1504,????,high,phase28 second-level discovery seed from successful crawl result
https://doi.org/10.4028/www.scientific.net/amr.753-755.558,????,high,phase28 second-level discovery seed from successful crawl result
https://zenodo.org/record/2416888,????,medium,phase28 second-level discovery seed from successful crawl result
