url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://discovery.researcher.life/article/filling-capacity-evaluation-of-self-compacting-concrete-in-rock-filled-concrete/bca7a958329e3348a29cf2e741c5bec2,开放论文,medium,imported,200,Filling Capacity Evaluation of Self-Compacting Concrete in Rock-Filled Concrete. - R Discovery,605,crawl_b6df60e30213,51977d5ec0d7184831827d9740a0778619fb0e04e6e2bb2a512a3eb1e2439444,,
https://kw.beijing.gov.cn/ztzl/gdzt/2017ngjkxjsjldh/2017ngjkxjsjldhgjt/2017ngjkxjsjldhgjjsfmj/201712/t20171219_3804439.html,工程案例,high,skipped_robots,,,,,,,Blocked by robots.txt
https://rockmech.whrsm.ac.cn/CN/abstract/abstract25492.shtml,开放论文,high,fetch_failed,,,,,,,URL error: _ssl.c:1011: The handshake operation timed out
https://rockmech.whrsm.ac.cn/EN/Y2007/V26/IS1/3231,开放论文,high,fetch_failed,,,,,,,URL error: _ssl.c:1011: The handshake operation timed out
https://sklhse.tsinghua.edu.cn/info/1017/1076.htm,工程案例,high,imported,200,实验室动态,597,crawl_01c11c6b0bf1,38cda07630b9ae6d7fe7094c7ad587f8504a2aba225ac5c0fe0d488b49b69b1b,,
https://www.civil.tsinghua.edu.cn/he/info/1043/1070.htm,工程案例,high,imported,200,清华大学举办堆石混凝土高坝建设关键技术研讨会 -清华大学水利水电工程系,589,crawl_0bca5810ecd8,e4ff598ffeaad97edb0e9daa04fd63dc4cad5903f2f3d4d3d923b15c1adaec19,,
https://www.civil.tsinghua.edu.cn/he/info/1043/1277.htm,高校机构,high,imported,200,著名计算力学期刊 Int J Numer Meth Eng 封面文章刊发清华大学水利系研究成果 推动研发高性能水利海洋新材料 -清华大学水利水电工程系,590,crawl_ee3d52b40a8d,df93d3e20179c6342d031f39ca6062356888cbf30b5ad193917d67dab7e8edf2,,
https://www.civil.tsinghua.edu.cn/he/info/1043/1459.htm,工程案例,high,imported,200,水利系两项成果获2017年度国家科学技术奖励 -清华大学水利水电工程系,591,crawl_a76f82e98ec3,2bacf9ef39fd607f995e4d7bf85a06891e6bd4694989034e5d7b319a58f8f7e8,,
https://www.civil.tsinghua.edu.cn/he/info/1043/1926.htm,工程案例,high,imported,200,清华大学举办堆石混凝土坝工程考察与筑坝技术专家咨询会 -清华大学水利水电工程系,588,crawl_6013f750bc5d,fa4237ac29f31b19b81f1a40973ddfff55a51521833d7890717fbe7866507b80,,
https://www.civil.tsinghua.edu.cn/he/info/1043/2052.htm,工程案例,high,imported,200,“基于堆石混凝土的全材料筑坝关键技术研究” 项目启动会在京顺利召开-清华大学水利水电工程系,587,crawl_a7e8e39d0c67,638254d28cd308de9fa9f382c0318594491568468d38a4e16eb72d7c52b8577d,,
https://www.civil.tsinghua.edu.cn/he/info/1077/1637.htm,高校机构,high,imported,200,王进廷-清华大学水利水电工程系,594,crawl_cc01c744f6b7,4b3b7cc6e6f63ab677f2805706c6b409fcd25efa59b46df0823693b2a349b3c4,,
https://www.civil.tsinghua.edu.cn/he/info/1077/1648.htm,高校机构,high,imported,200,金峰-清华大学水利水电工程系,593,crawl_0a03a71181df,0da3443d45f46402934e23158446c335ea86eb7b5ac0edb068cd90a6e819e717,,
