url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
http://link.springer.com/content/pdf/10.1007/s40999-018-0313-0.pdf,????,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://dl.astm.org/jte/article-pdf/41/6/951/137114/10_1520_jte20120293.pdf,????,medium,skipped_robots,,,,,,,Blocked by robots.txt
https://doi.org/10.1007/978-981-16-8298-8,????,high,imported,200,Rock-Filled Concrete Dam,575,crawl_0fa5a3af4550,16810ffbed12464ec5e0e3463f9ba4538dbc6ad9d9a2c86f714bd25828d8a8bb,,
https://doi.org/10.1007/978-981-16-8298-8_1,????,high,imported,200,Introduction,572,crawl_7a3672ea11a6,f2bac1e725f0b163a1eb1504875075a0bd235a36b4e4a6ccacbe91043c9075e1,,
https://doi.org/10.1007/978-981-16-8298-8_10,????,high,imported,200,State-of-the-Art and Future Prospects,577,crawl_fac474ebbfdd,cba9b2f44502777a7353c4b0c7ceaaf28c529ea95b8a0e42291d8c63f9835061,,
https://doi.org/10.1007/978-981-16-8298-8_2,????,high,imported,200,The History of Rock-Filled Concrete Dams,578,crawl_256f3687ff54,0652b47a00d0120bfd5b5fd927314739c0e9c90aac3b0c5b2d15cd4ab10bca98,,
https://doi.org/10.1007/978-981-16-8298-8_3,????,high,imported,200,Filling Process of HSCC and Compactness of RFC,571,crawl_af7dac65f466,e944a2079157f63bd6fd901f1d5fc5fab1a00884704ebc6fdaa938a4b04e3609,,
https://doi.org/10.1007/978-981-16-8298-8_4,????,high,imported,200,Mechanical and Physical Properties,573,crawl_5eadf151b3c1,f5483659a9724c68ebc0bda50864b047ffd796b7ab62edbabd7757c800093696,,
https://doi.org/10.1007/978-981-16-8298-8_5,????,high,fetch_failed,,,,,,,URL error: _ssl.c:1011: The handshake operation timed out
https://doi.org/10.1007/978-981-16-8298-8_6,????,high,imported,200,Design of RFC Arch Dam,570,crawl_12952187ccb4,1651f82fe4f25d994ed90ee67cf47aec35fa12baad4185d9771bef4ac176e9cb,,
https://doi.org/10.1007/978-981-16-8298-8_7,????,high,imported,200,Construction,569,crawl_a79ed619511f,0ad2ad8a446972d671a7318411a79d87e46341eed9cc7e05a762cb1e0e0e98c6,,
https://doi.org/10.1007/978-981-16-8298-8_8,????,high,imported,200,Quality Control and Instrumentation,582,crawl_5b7895d36974,16c6bbb064c3aa6b895372be6458262121ab2804a884514ebf11c4fbee3a75ee,,
https://doi.org/10.1007/978-981-16-8298-8_9,????,high,imported,200,Other Rock-Filled Concrete Related Technologies,574,crawl_ffba47d10bca,fdbe63e3d0a7b9fd418f21782bf32c74cbf2117cafa8940efff46446e8ebcb6c,,
https://doi.org/10.1007/978-981-19-6313-1_7,????,high,imported,200,Rock-Filled Concrete with Manufactured Sand,576,crawl_f791052dfdd5,e934397499926f56dd5d1c2d2af4f7abfdd30392426f6561f8a727fc48529e6a,,
https://doi.org/10.1007/s40999-018-0313-0,????,high,imported,200,Research on Rock-Filled Concrete Dam - International Journal of Civil Engineering,567,crawl_fdaaf0ae09e1,1f514297d074adaf28c684de3c24ed7dd5a7d31ef75b9ea7e8b506d8df359c6c,,
